Student_ID,Student_Name,Batch_Year,Year_of_Study,Programme,Department,Mess_Hall_Assigned,Home_State,Home_Region,Dietary_Preference,Non_Veg_Frequency,Veg_Preference_Strength,Food_Allergy,Mess_Plan_Type,Monthly_Mess_Fee_INR,Registration_Date,Exit_Date,Is_Active,Avg_Attendance_Rate,Avg_Taste_Rating_Given,Preferred_Cuisine,Feedback_Participation_Rate,Scholarship_Holder,Hometown_Distance_km
S2883,Ladli Ramakrishnan,2022,4,PhD,BT,MH_G,Telangana,South,Veg,,Flexible,None,Full_Board,3885,2022-07-04,,True,0.679,2.32,North_Indian,0.584,True,1709.0
S2884,Adweta Dhillon,2022,4,PhD,CSE,MH_B,Madhya Pradesh,Central,Veg,,Flexible,,Breakfast_Only,3530,"July 08, 2022",,True,0.558,2.6,South_Indian,0.349,False,174.0
S2885,Advik Mani,2022,4,M.Tech,ME,MH_B,Bihar,North,Veg,,Strict,None,Breakfast_Only,3790,2022-07-19,,True,0.669,3.82,North_Indian,0.692,False,437.0
S2886,Lavanya Mutti,2022,4,B.Tech,ECE,MH_G,Telangana,South,Veg,,Strict,None,Full_Board,3748,2022-07-18,,True,0.568,3.01,South_Indian,0.786,,317.0
S2887,Gunbir Wali,2022,4,B.Tech,Other,MH_B,West Bengal,East,Non_Veg,Weekly_Once,,None,Full_Board,3615,19/07/2022,,True,0.757,2.15,,0.469,False,399.0
S2888,Rachana Mahajan,2022,4,B.Tech,ECE,MH_G,Uttar Pradesh,North,Veg,,Strict,,Full_Board,3500,2022-07-05,,True,0.757,2.05,South_Indian,0.546,False,499.0
S2889,Anamika Loke,2022,4,PhD,ECE,MH_A,Madhya Pradesh,Central,Veg,,Flexible,,Breakfast_Only,3733,2022-07-18,,True,0.677,3.19,No_Preference,0.472,False,1881.0
S2890,Aadhya Raman,2022,4,B.Tech,ME,MH_B,West Bengal,East,Pure Veg,,Strict,,Full_Board,3845,2022-07-09,,True,0.647,2.59,South_Indian,0.379,False,895.0
S2891,Wyatt Hayer,2022,4,B.Tech,ECE,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,3796,2022-07-03,,True,0.713,3.03,Continental,0.228,False,1573.0
S2892,Pranit Munshi,2022,4,B.Tech,CE,MH_B,TAMIL NADU,South,Veg,,Strict,,Full_Board,3796,2022-07-09,,True,0.72,2.66,North_Indian,0.61,,225.0
S2893,Abhiram Bir,2022,4,B.Tech,Other,MH_A,Kerala,South,Non_Veg,Daily,,,Lunch_Dinner,3679,"July 10, 2022",,True,0.593,1.83,,0.05,True,783.0
S2894,Nisha Chaudhari,2022,4,B.Tech,ME,MH_A,Kerala,South,Non_Veg,Alternate_Days,,None,Full_Board,3694,2022-07-08,,True,0.752,3.86,North_Indian,0.359,True,776.0
S2895,Sanaya Panchal,2022,4,B.Tech,BT,MH_G,Kerala,South,Veg,,Flexible,None,Full_Board,3500,2022-07-18,,True,0.803,1.56,North_Indian,0.492,False,309.0
S2896,Bhanumati Krishnamurthy,2022,4,B.Tech,CSE,MH_G,Punjab,North,Veg,,Flexible,None,Lunch_Dinner,3686,2022-07-01,,True,0.719,1.52,North_Indian,0.135,False,158.0
S2897,Bahadurjit Bajwa,2022,4,B.Tech,CSE,MH_B,Kerala,South,Veg,,Flexible,,Lunch_Dinner,3512,2022-07-14,,True,0.607,2.46,South_Indian,0.149,,1352.0
S2898,Dakshesh Kalla,2022,4,B.Tech,EE,MH_B,Haryana,North,Veg,,Strict,,Breakfast_Only,3863,2022-07-05,,True,0.715,3.36,,0.386,False,874.0
S2899,Jagdish Chadha,2022,4,B.Tech,CSE,MH_B,Haryana,North,Veg,,Flexible,None,Full_Board,3538,17/07/2022,,True,0.58,2.07,South_Indian,0.454,False,1019.0
S2900,Keya Goyal,2022,4,M.Tech,ME,MH_A,Gujarat,West,Veg,,Indifferent,None,Full_Board,3716,05/07/2022,,True,0.574,3.89,North_Indian,0.138,False,267.0
S2901,Qarin Kulkarni,2022,4,B.Tech,EE,MH_B,Goa,West,Eggetarian,Alternate_Days,,Lactose,Custom,3500,2022-07-15,,True,0.809,3.74,North_Indian,0.074,True,376.0
S2902,Unni Borra,2022,4,M.Tech,EE,MH_A,Telangana,South,Vegan,,,None,Full_Board,3647,01/07/2022,,True,0.783,2.88,No_Preference,0.57,False,85.0
S2903,Aradhana Sane,2022,4,M.Tech,Other,MH_G,Uttar Pradesh,North,Veg,,Strict,None,Lunch_Dinner,3530,2022-07-09,,True,0.651,3.15,South_Indian,0.544,True,1027.0
S2904,Aarini Edwin,2022,4,B.Tech,EE,MH_B,Kerala,South,Veg,,Indifferent,,Breakfast_Only,3556,2022-07-11,,True,0.585,3.27,North_Indian,0.05,False,571.0
S2905,Aradhana Bhatia,2022,4,PhD,EE,MH_A,Kerala,South,Non_Veg,Alternate_Days,,,Full_Board,3506,2022-07-01,,True,0.606,3.87,,0.833,False,2456.0
S2906,Lipika Natarajan,2022,4,B.Tech,EE,MH_A,Himachal Pradesh,North,Eggetarian,Rarely,,None,Full_Board,4053,2022-07-14,,True,0.494,1.31,South_Indian,0.863,False,914.0
S2907,Aarna Lanka,2022,4,B.Tech,ECE,MH_B,Odisha,South,nonveg,Weekly_Once,,Others,Full_Board,3887,2022-07-07,,True,0.615,2.77,No_Preference,0.505,False,115.0
S2908,Ridhi Boase,2022,4,B.Tech,CSE,MH_G,Uttar Pradesh,North,Veg,,Strict,,Full_Board,3500,"July 04, 2022",,True,0.481,3.8,North_Indian,0.642,True,1752.0
S2909,Sai Ramaswamy,2022,4,B.Tech,EE,MH_A,Uttarakhand,North,Veg,,Flexible,None,Full_Board,3500,2022-07-17,,True,0.864,1.66,North_Indian,0.338,,141.0
S2910,Vyanjana Chopra,2022,4,B.Tech,CE,MH_B,Chhattisgarh,Central,Non_Veg,Alternate_Days,,Nut,Full_Board,3500,2022-07-08,,True,0.628,2.89,North_Indian,0.504,False,83.0
S2911,Raagini Kamdar,2022,4,M.Tech,CSE,MH_B,Madhya Pradesh,Central,Non_Veg,Weekly_Once,,Others,Full_Board,3986,2022-07-05,,True,0.668,3.19,South_Indian,0.353,True,505.0
S2912,Riya Lad,2022,4,B.Tech,CE,MH_B,Uttar Pradesh,North,Veg,,Indifferent,,Full_Board,4000,2022-07-07,,True,0.703,3.64,,0.588,True,289.0
S2913,Bakhshi Bora,2022,4,B.Tech,CH,MH_A,Himachal Pradesh,North,Veg,,Indifferent,None,Lunch_Dinner,3808,04/07/2022,,True,0.559,4.3,No_Preference,0.421,True,525.0
S2914,Zashil Sehgal,2022,4,M.Tech,CH,MH_G,West Bengal,East,Veg,,Strict,None,Lunch_Dinner,3740,"July 15, 2022",,True,0.927,5.0,North_Indian,0.691,True,895.0
S2915,Widisha Dixit,2022,4,B.Tech,CSE,MH_A,Bihar,North,Veg,,Flexible,None,Full_Board,3781,"July 07, 2022",,True,0.766,4.57,,0.613,True,1610.0
S2916,Baljiwan Ramakrishnan,2022,4,B.Tech,EE,MH_B,Gujarat,Northeast,Veg,,Flexible,None,Full_Board,3813,"July 09, 2022",,True,0.758,3.44,North_Indian,0.288,True,72.0
S2917,Max Narayan,2022,4,B.Tech,CE,MH_A,West Bengal,East,Non_Veg,Daily,,,Full_Board,3500,2022-07-19,,True,0.79,4.4,,0.345,False,55.0
S2918,Aarush Varma,2022,4,PhD,ME,MH_A,Madhya Pradesh,Central,Veg,,Flexible,None,Full_Board,3746,2022-07-06,,True,0.74,1.87,North_Indian,0.402,,1201.0
S2919,Vanya Sarin,2022,4,B.Tech,BT,MH_A,Assam,Northeast,Veg,,Strict,,Lunch_Dinner,3780,"July 16, 2022",,True,0.726,4.0,South_Indian,0.486,True,246.0
S2920,Ekaraj Zachariah,2022,4,M.Tech,BT,MH_B,Rajasthan,North,Veg,,Strict,,Full_Board,3674,2022-07-03,,True,0.803,2.33,North_Indian,0.129,False,515.0
S2921,Aarush Rajagopalan,2022,4,B.Tech,CH,MH_B,Haryana,North,Non_Veg,Alternate_Days,,,Full_Board,3596,17/07/2022,,True,0.701,3.17,North_Indian,0.27,True,348.0
S2922,Jairaj Wason,2022,4,B.Tech,Other,MH_A,Maharashtra,West,Veg,,Flexible,,Full_Board,3500,2022-07-06,,True,0.478,4.59,,0.431,False,335.0
S2923,Gauri Mitter,2022,4,B.Tech,EE,MH_B,Uttar Pradesh,North,Veg,,Strict,,Full_Board,3500,"July 19, 2022",,True,0.662,3.55,,0.287,False,449.0
S2924,Christopher Chana,2022,4,M.Tech,EE,MH_G,Telangana,South,Non_Veg,Weekly_Once,,None,Custom,3636,2022-07-01,,True,0.733,3.75,No_Preference,0.302,True,326.0
S2925,Harini Buch,2022,4,B.Tech,ME,MH_A,Rajasthan,North,Veg,,Flexible,None,Custom,3949,2022-07-17,,True,0.816,4.09,,0.162,False,445.0
S2926,Bimala Jain,2022,4,B.Tech,ME,MH_A,Jharkhand,East,Veg,,Indifferent,None,Lunch_Dinner,3683,2022-07-05,,True,0.894,2.23,North_Indian,0.338,True,521.0
S2927,Balveer Rajagopalan,2022,4,B.Tech,ME,MH_A,Uttar Pradesh,North,Veg,,Indifferent,,Custom,3707,2022-07-16,,True,0.848,3.06,North_Indian,0.354,False,2608.0
S2928,Chandani Ramakrishnan,2022,4,B.Tech,CE,MH_G,Jammu & Kashmir,North,Veg,,Flexible,,Full_Board,3660,2022-07-18,,True,0.781,2.51,No_Preference,0.061,False,326.0
S2929,Jagrati Sur,2022,4,B.Tech,EE,MH_A,Odisha,East,Vegetarian,,Flexible,None,Lunch_Dinner,3820,"July 03, 2022",,True,0.838,1.91,,0.05,False,2116.0
S2930,Raksha Gupta,2022,4,B.Tech,ME,MH_A,Maharashtra,West,Non_Veg,Weekly_Once,,Others,Full_Board,3641,11/07/2022,,True,0.759,2.66,,0.447,False,81.0
S2931,Balendra Hans,2022,4,B.Tech,CE,MH_B,Kerala,South,Veg,,Indifferent,None,Breakfast_Only,3854,2022-07-09,,True,1.1687067806617777,2.55,South_Indian,0.18,False,734.0
S2932,William Suresh,2022,4,B.Tech,EE,MH_B,Rajasthan,North,Veg,,Strict,,Full_Board,3796,2022-07-03,,True,0.569,4.62,North_Indian,0.422,True,743.0
S2933,Dev Zachariah,2022,4,B.Tech,ME,MH_B,Bihar,North,Veg,,Flexible,None,Breakfast_Only,3666,"July 18, 2022",,True,0.548,2.73,South_Indian,0.138,True,76.0
S2934,Xalak Walla,2022,4,B.Tech,EE,MH_A,Gujarat,West,Veg,,Indifferent,None,Lunch_Dinner,3712,"July 11, 2022",,True,0.657,3.2,South_Indian,0.283,True,136.0
S2935,Amol Bansal,2022,4,B.Tech,EE,MH_B,Kerala,South,Non_Veg,Rarely,,None,Full_Board,3500,2022-07-11,,True,0.769,3.61,South_Indian,0.208,False,81.0
S2936,Daksh Nazareth,2022,4,B.Tech,ME,MH_G,Maharashtra,West,Veg,,Flexible,None,Lunch_Dinner,3669,2022-07-01,,True,0.725,2.81,North_Indian,0.349,False,56.0
S2937,Nidra Dani,2022,4,B.Tech,ME,MH_A,West Bengal,East,Non_Veg,Rarely,,Nut,Custom,3793,2022-07-04,,True,0.734,4.34,South_Indian,0.439,False,135.0
S2938,Tara Yadav,2022,4,B.Tech,CH,MH_G,Madhya Pradesh,Central,Veg,,Flexible,None,Full_Board,4318,19/07/2022,,True,0.809,2.44,South_Indian,0.388,False,1347.0
S2939,Viraj Bora,2022,4,B.Tech,Other,MH_A,Jammu & Kashmir,North,Veg,,Strict,None,Full_Board,3760,2022-07-13,,True,1.1737649120957494,2.25,No_Preference,0.313,False,3000.0
S2940,Lohit Suresh,2022,4,B.Tech,ME,MH_A,Maharashtra,West,Pure Veg,,Flexible,None,Full_Board,3500,2022-07-04,,True,0.661,3.13,No_Preference,0.149,False,1714.0
S2941,Urishilla Bath,2022,4,B.Tech,CE,MH_B,Kerala,South,Non_Veg,Alternate_Days,,None,Full_Board,3500,"July 09, 2022",,True,0.697,4.15,North_Indian,0.481,True,675.0
S2942,Kalpit Atwal,2022,4,PhD,ECE,MH_A,Karnataka,South,Non_Veg,Alternate_Days,,,Full_Board,3794,2022-07-12,,True,0.726,3.2,,0.524,,470.0
S2943,Chandresh Mohanty,2022,4,B.Tech,ECE,MH_A,Himachal Pradesh,North,Veg,,Strict,,Full_Board,3578,2022-07-14,,True,0.859,3.64,No_Preference,0.136,False,733.0
S2944,Tanmayi Garde,2022,4,B.Tech,ME,MH_B,Uttarakhand,North,Non_Veg,Weekly_Once,,None,Full_Board,3567,2022-07-13,,True,0.813,2.45,,0.608,False,104.0
S2945,Hitesh Comar,2022,4,B.Tech,ECE,MH_A,Madhya Pradesh,Central,Veg,,Flexible,,Full_Board,3903,2022-07-08,,True,0.848,2.77,,0.35,True,62.0
S2946,Thomas Bhatnagar,2022,4,B.Tech,EE,MH_B,Gujarat,West,Veg,,Indifferent,None,Lunch_Dinner,3759,2022-07-03,,True,0.774,1.72,North_Indian,0.334,False,62.0
S2947,Pooja Nazareth,2022,4,B.Tech,ME,MH_G,Uttar Pradesh,North,Veg,,Flexible,None,Full_Board,3821,"July 01, 2022",,True,0.657,2.61,South_Indian,0.246,True,231.0
S2948,Ekta Dara,2022,4,M.Tech,ECE,MH_A,Andhra Pradesh,South,Veg,,Strict,,Full_Board,3794,11/07/2022,,True,0.717,3.86,South_Indian,0.236,,54.0
S2949,Ekanta Kala,2022,4,B.Tech,CE,MH_B,Haryana,North,Vegan,,,,Full_Board,3662,2022-07-04,,True,0.608,3.8,No_Preference,0.556,False,406.0
S2950,Oscar Nayak,2022,4,B.Tech,CSE,MH_A,Tamil Nadu,South,Non_Veg,Daily,,Nut,Full_Board,3591,"July 18, 2022",,True,0.957,3.64,North_Indian,0.512,False,275.0
S2951,Jai Mahal,2022,4,B.Tech,CSE,MH_A,Kerala,South,Non_Veg,Weekly_Once,,None,Lunch_Dinner,3850,2022-07-08,,True,0.784,1.89,,0.295,,741.0
S2952,Ojasvi Ganguly,2022,4,B.Tech,CE,MH_A,Karnataka,South,Non_Veg,Weekly_Once,,None,Full_Board,3726,09/07/2022,,True,0.608,2.85,North_Indian,0.462,False,394.0
S2953,Nitesh Sarna,2022,4,M.Tech,EE,MH_B,Tamil Nadu,South,Veg,,Flexible,,Custom,3893,2022-07-02,,True,0.635,3.1,North_Indian,0.575,False,419.0
S2954,Banjeet Deol,2022,4,B.Tech,EE,MH_B,West Bengal,East,Vegan,,,,Full_Board,3814,"July 05, 2022",,True,0.684,3.66,North_Indian,0.202,,174.0
S2955,Krisha Dugar,2022,4,M.Tech,CH,MH_G,Kerala,South,Eggetarian,Weekly_Once,,None,Lunch_Dinner,3586,"July 10, 2022",,True,0.768,4.23,South_Indian,0.329,True,334.0
S2956,Vidhi Buch,2022,4,M.Tech,ME,MH_G,Odisha,East,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3666,2022-07-08,,True,0.725,2.85,South_Indian,0.235,True,703.0
S2957,Abhimanyu Gola,2022,4,B.Tech,CSE,MH_G,Bihar,North,Veg,,Strict,,Full_Board,3500,2022-07-13,,True,0.767,4.01,North_Indian,0.108,False,288.0
S2958,Bhanumati Saha,2022,4,B.Tech,CSE,MH_A,Assam,Northeast,Vegan,,,None,Full_Board,3718,2022-07-06,,True,0.946,3.94,South_Indian,0.131,False,636.0
S2959,Jonathan Jhaveri,2022,4,B.Tech,CE,MH_G,Andhra Pradesh,South,Veg,,Strict,None,Lunch_Dinner,3526,2022-07-05,,True,0.813,2.81,North_Indian,0.189,,521.0
S2960,Anika Virk,2022,4,B.Tech,ME,MH_B,Kerala,South,Non_Veg,Weekly_Once,,,Full_Board,3587,"July 07, 2022",,True,0.484,4.4,Continental,0.313,,54.0
S2961,Nisha Khare,2022,4,PhD,Other,MH_B,Kerala,South,Non_Veg,Alternate_Days,,Lactose,Full_Board,3723,16/07/2022,,True,0.746,3.75,,0.109,False,344.0
S2962,Baljiwan Gole,2022,4,B.Tech,ECE,MH_A,Gujarat,West,Veg,,Strict,,Lunch_Dinner,3906,17/07/2022,,True,0.73,4.11,,0.219,True,618.0
S2963,Gaurang Mitra,2022,4,B.Tech,CSE,MH_A,Rajasthan,North,Veg,,Indifferent,None,Full_Board,3992,2022-07-14,,True,0.778,3.37,,0.569,False,199.0
S2964,Omya Agrawal,2022,4,PhD,CSE,MH_B,Chhattisgarh,Central,Veg,,Strict,None,Breakfast_Only,3641,2022-07-12,,True,0.562,1.66,No_Preference,0.277,,544.0
S2965,Rehaan Dalal,2022,4,B.Tech,BT,MH_B,Tripura,Northeast,Non_Veg,Daily,,None,Lunch_Dinner,3790,19/07/2022,,True,0.849,2.55,South_Indian,0.45,True,486.0
S2966,Janaki Zacharia,2022,4,M.Tech,ECE,MH_A,Karnataka,South,Eggetarian,Alternate_Days,,,Full_Board,3500,2022-07-09,,True,0.697,3.05,North_Indian,0.161,False,317.0
S2967,Ucchal Joshi,2022,4,B.Tech,ECE,MH_B,Gujarat,West,Veg,,Flexible,,Lunch_Dinner,3500,"July 08, 2022",,True,0.669,2.86,,0.193,,1657.0
S2968,Chatresh Hari,2022,4,B.Tech,BT,MH_B,Kerala,South,Non_Veg,Daily,,None,Full_Board,3500,2022-07-08,,True,0.691,2.32,South_Indian,0.417,False,124.0
S2969,Manthan Som,2022,4,B.Tech,ME,MH_B,Bihar,North,Veg,,Indifferent,None,Full_Board,3968,2022-07-07,,True,0.801,2.73,North_Indian,0.102,False,132.0
S2970,Patrick Dutta,2022,4,M.Tech,EE,MH_G,Gujarat,West,Veg,,Indifferent,,Full_Board,3779,2022-07-10,,True,0.68,2.76,,0.467,True,417.0
S2971,Chatura Patla,2022,4,B.Tech,BT,MH_A,Kerala,South,Non_Veg,Rarely,,None,Lunch_Dinner,3688,2022-07-05,,True,0.521,4.04,South_Indian,0.231,False,944.0
S2972,Shaurya Saran,2022,4,B.Tech,CH,MH_A,Chhattisgarh,Central,Veg,,Flexible,None,Lunch_Dinner,3895,2022-07-07,,True,0.634,5.0,North_Indian,0.325,False,155.0
S2973,Gaurika Setty,2022,4,B.Tech,ME,MH_A,West Bengal,East,Non_Veg,Alternate_Days,,None,Full_Board,3500,2022-07-19,,True,0.805,3.21,North_Indian,0.839,False,114.0
S2974,Hemang Ben,2022,4,B.Tech,CSE,MH_G,Punjab,North,Veg,,Indifferent,None,Custom,3734,2022-07-01,,True,0.94,2.58,Continental,0.22,False,188.0
S2975,Nakul Balakrishnan,2022,4,M.Tech,ME,MH_B,Chhattisgarh,Central,Vegan,,,None,Full_Board,3553,02/07/2022,,True,0.75,2.95,Continental,0.256,,1686.0
S2976,Yutika D’Alia,2022,4,M.Tech,Other,MH_A,Tamil Nadu,South,Non_Veg,Rarely,,,Full_Board,3500,2022-07-02,,True,0.783,2.78,North_Indian,0.163,,267.0
S2977,Wahab Saxena,2022,4,B.Tech,EE,MH_B,Andhra Pradesh,South,Veg,,Strict,None,Lunch_Dinner,3500,"July 15, 2022",,True,0.702,2.63,,0.593,False,460.0
S2978,Oni Issac,2022,4,B.Tech,ME,MH_A,Maharashtra,West,Non_Veg,Alternate_Days,,None,Full_Board,3863,2022-07-17,,True,0.662,3.55,South_Indian,0.271,False,706.0
S2979,Victor Choudhary,2022,4,B.Tech,EE,MH_B,Uttar Pradesh,North,Veg,,Strict,,Full_Board,3535,2022-07-03,,True,0.61,3.57,North_Indian,0.236,True,1185.0
S2980,Vedant Chaudhari,2022,4,B.Tech,EE,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Custom,3524,2022-07-15,,True,0.824,2.22,No_Preference,0.5,False,698.0
S2981,Nitara Iyengar,2022,4,B.Tech,CSE,MH_B,Uttar Pradesh,North,Veg,,Indifferent,None,Full_Board,3760,2022-07-12,,True,0.694,2.86,North_Indian,0.566,False,1739.0
S2982,Thomas Borah,2022,4,M.Tech,BT,MH_B,Uttar Pradesh,North,Veg,,Flexible,None,Full_Board,3500,2022-07-02,,True,0.73,4.04,North_Indian,0.05,False,253.0
S2983,Vedhika Bhagat,2022,4,B.Tech,CSE,MH_B,Nagaland,Northeast,Non_Veg,Weekly_Once,,None,Custom,3558,"July 04, 2022",,True,0.64,4.7,South_Indian,0.401,False,294.0
S2984,Maanav Kalita,2022,4,B.Tech,EE,MH_A,Bihar,North,Veg,,Strict,Others,Breakfast_Only,4198,2022-07-01,,True,0.827,3.27,No_Preference,0.919,True,363.0
S2985,Pranav Ram,2022,4,B.Tech,CSE,MH_A,Andhra Pradesh,South,Non_Veg,Daily,,None,Full_Board,3727,2022-07-07,,True,0.722,1.58,South_Indian,0.084,True,193.0
S2986,Laban Shankar,2022,4,B.Tech,BT,MH_A,Gujarat,West,Veg,,Flexible,,Lunch_Dinner,3624,2022-07-18,,True,0.634,2.81,South_Indian,0.297,False,465.0
S2987,Jagrati Madan,2022,4,B.Tech,ECE,MH_A,Bihar,North,VEG,,Strict,Nut,Full_Board,3627,2022-07-08,,True,0.639,2.11,,0.558,False,1520.0
S2988,Gautami Datta,2022,4,B.Tech,CE,MH_B,Maharashtra,West,Veg,,Flexible,None,Full_Board,3590,17/07/2022,,True,0.837,4.26,South_Indian,0.471,True,1852.0
S2989,Darpan Mand,2022,4,B.Tech,CSE,MH_A,Bihar,North,Veg,,Strict,,Full_Board,3500,14/07/2022,,True,0.533,5.0,South_Indian,0.206,True,145.0
S2990,Indrajit Shroff,2022,4,B.Tech,BT,MH_B,Odisha,East,Vegan,,,,Full_Board,3796,08/07/2022,,True,0.635,4.16,North_Indian,0.494,False,186.0
S2991,Omya Garg,2022,4,B.Tech,BT,MH_G,Madhya Pradesh,Central,Veg,,Strict,,Breakfast_Only,3521,"July 07, 2022",,True,0.596,3.6,North_Indian,0.05,,237.0
S2992,Thomas Merchant,2022,4,B.Tech,ECE,MH_A,West Bengal,East,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3596,2022-07-04,,True,0.607,4.32,North_Indian,0.418,False,1696.0
S2993,Onkar Karpe,2022,4,M.Tech,ME,MH_A,Uttar Pradesh,North,Non_Veg,Daily,,,Full_Board,3645,2022-07-17,,True,0.711,2.51,No_Preference,0.272,,151.0
S2994,Nisha Vig,2022,4,M.Tech,CSE,MH_B,Gujarat,West,Veg,,Strict,,Full_Board,3645,"July 09, 2022",,True,0.599,2.81,,0.14,False,533.0
S2995,Tarak Solanki,2022,4,PhD,CSE,MH_B,Bihar,North,Veg,,Strict,None,Full_Board,3661,2022-07-08,,True,0.7,1.87,South_Indian,0.603,,635.0
S2996,Arya Atwal,2022,4,M.Tech,EE,MH_G,Madhya Pradesh,Central,Veg,,Strict,,Lunch_Dinner,3813,2022-07-18,,True,0.798,2.66,South_Indian,0.32,False,1019.0
S2997,Yatin Kota,2022,4,B.Tech,CSE,MH_A,Telangana,Northeast,Veg,,Flexible,None,Lunch_Dinner,3500,09/07/2022,,True,0.88,4.05,South_Indian,0.608,,667.0
S2998,Radha Kapadia,2022,4,B.Tech,Other,MH_G,TAMIL NADU,South,Veg,,Strict,None,Full_Board,3686,2022-07-04,,True,0.78,1.98,South_Indian,0.4,False,866.0
S2999,Abdul Sahni,2022,4,M.Tech,CE,MH_B,Himachal Pradesh,North,Veg,,Flexible,Others,Lunch_Dinner,3607,"July 04, 2022",,True,0.772,2.92,No_Preference,0.6,True,1001.0
S3000,Banjeet Singhal,2022,4,M.Tech,BT,MH_A,West Bengal,East,Veg,,Indifferent,None,Full_Board,3695,"July 06, 2022",,True,0.84,1.92,North_Indian,0.384,,365.0
S3001,Pavani Wali,2022,4,B.Tech,EE,MH_B,Maharashtra,West,Veg,,Strict,,Full_Board,4253,2022-07-14,,True,0.8,3.16,North_Indian,0.541,,668.0
S3002,Varenya Chaudhari,2022,4,B.Tech,ECE,MH_A,Delhi,North,Non_Veg,Weekly_Once,,None,Full_Board,3720,2022-07-10,,True,0.791,3.2,Continental,0.524,False,1521.0
S3003,Warhi Khosla,2022,4,B.Tech,CH,MH_B,Rajasthan,North,Veg,,Flexible,Lactose,Custom,3500,08/07/2022,,True,0.703,2.85,,0.096,True,73.0
S3004,Advik Ray,2022,4,M.Tech,EE,MH_G,Madhya Pradesh,Central,Veg,,Flexible,None,Full_Board,4094,2022-07-19,,True,0.598,3.49,No_Preference,0.177,False,236.0
S3005,Kevin Parmer,2022,4,B.Tech,ME,MH_B,Maharashtra,West,Non_Veg,Alternate_Days,,None,Full_Board,3720,08/07/2022,,True,0.958,3.84,No_Preference,0.139,True,59.0
S3006,William Chana,2022,4,B.Tech,ME,MH_A,Maharashtra,West,nonveg,Weekly_Once,,None,Full_Board,3500,2022-07-14,,True,0.769,4.18,South_Indian,0.147,False,145.0
S3007,Varsha Mody,2022,4,B.Tech,Other,MH_A,TAMIL NADU,South,Non_Veg,Alternate_Days,,,Full_Board,4050,2022-07-15,,True,0.503,2.14,North_Indian,0.092,,254.0
S3008,Tripti Bajwa,2022,4,B.Tech,CSE,MH_B,Maharashtra,West,Veg,,Strict,,Custom,3500,15/07/2022,,True,0.737,2.11,North_Indian,0.18,False,1629.0
S3009,Ubika Devi,2022,4,B.Tech,ECE,MH_B,West Bengal,East,Non_Veg,Alternate_Days,,None,Full_Board,3989,2022-07-08,,True,0.583,3.12,,0.527,True,524.0
S3010,,2022,4,PhD,ECE,MH_A,Bihar,North,Veg,,Flexible,None,Lunch_Dinner,3500,2022-07-17,,True,0.816,2.57,,0.713,True,627.0
S3011,Qasim Prabhakar,2022,4,B.Tech,BT,MH_B,Tamil Nadu,South,Eggetarian,Weekly_Once,,None,Lunch_Dinner,3732,2022-07-19,,True,0.74,3.35,North_Indian,0.387,True,2011.0
S3012,Aarav Bobal,2022,4,M.Tech,ECE,MH_A,Delhi,North,Veg,,Strict,None,Full_Board,3500,2022-07-05,,True,0.55,3.85,South_Indian,0.383,True,223.0
S3013,Gaurangi Wali,2022,4,B.Tech,BT,MH_A,Tripura,Northeast,Non_Veg,Weekly_Once,,Gluten,Full_Board,3559,2022-07-19,,True,0.48,3.32,South_Indian,0.23,False,107.0
S3014,Chaman Sandhu,2022,4,PhD,EE,MH_B,Andhra Pradesh,South,Veg,,Indifferent,None,Lunch_Dinner,3500,2022-07-15,,True,0.655,4.1,North_Indian,0.708,,1531.0
S3015,Sarthak Buch,2022,4,B.Tech,CSE,MH_B,West Bengal,East,Non_Veg,Daily,,None,Lunch_Dinner,3641,"July 16, 2022",,True,0.686,3.69,South_Indian,0.581,False,297.0
S3016,Christopher Varma,2022,4,B.Tech,ECE,MH_B,Tamil Nadu,South,Non_Veg,Alternate_Days,,,Full_Board,3662,2022-07-17,,True,0.935,4.47,North_Indian,0.07,True,562.0
S3017,Charan Choudhry,2022,4,B.Tech,EE,MH_B,Uttar Pradesh,North,Vegan,,,None,Full_Board,3749,"July 10, 2022",,True,0.906,2.09,Continental,0.29,True,342.0
S3018,Jasmit Shroff,2022,4,B.Tech,EE,MH_A,Uttar Pradesh,North,Veg,,Strict,,Full_Board,3663,2022-07-04,,True,0.723,2.99,North_Indian,0.449,False,533.0
S3019,Jasmit Peri,2022,4,B.Tech,ME,MH_B,Odisha,East,nonveg,Weekly_Once,,,Full_Board,3674,2022-07-11,,True,0.613,4.23,North_Indian,0.628,False,1465.0
S3020,Ekalinga Jayaraman,2022,4,B.Tech,BT,MH_B,Delhi,North,Vegetarian,,Flexible,,Breakfast_Only,3792,2022-07-17,,True,0.55,2.7,No_Preference,0.499,False,1094.0
S3021,Gaurika Khare,2022,4,B.Tech,ECE,MH_B,Delhi,North,Non_Veg,Daily,,None,Full_Board,3532,2022-07-01,,True,0.771,3.49,South_Indian,0.514,True,692.0
S3022,Vanya Kadakia,2022,4,M.Tech,CE,MH_B,Tripura,Northeast,Vegan,,,,Full_Board,3838,2022-07-05,,True,0.658,3.3,No_Preference,0.549,False,77.0
